"Attribute","Description","Valid Values","DependsOn","Required","Properties","Parent","DependsOn Component","Source","Validation Rules","Nonpreferred Terms","Ontology Identifier","Ontology Url","NCIt Code","Notes"
"T2","A general term that refers to a TNM finding of primary tumor growth beyond the level of in situ cancer, minimal subepithelial invasion, or minimal greatest diameter; the specific definition depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48724","http://purl.obolibrary.org/obo/NCIT_C48724","C48724",""
"T2a","A general term that refers to a TNM finding of primary tumor growth beyond the level of in situ cancer; the specific definition of T2a depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48725","http://purl.obolibrary.org/obo/NCIT_C48725","C48725",""
"T2a1","A general term that refers to a TNM finding of a primary tumor; the specific definition of T2a1 depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C188296","http://purl.obolibrary.org/obo/NCIT_C188296","C188296",""
"T2a2","A general term that refers to a TNM finding of a primary tumor; the specific definition of T2a2 depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C188297","http://purl.obolibrary.org/obo/NCIT_C188297","C188297",""
"T2b","A general term that refers to a TNM finding of primary tumor growth beyond the level of in situ cancer; the specific definition of T2b depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48726","http://purl.obolibrary.org/obo/NCIT_C48726","C48726",""
"T2c","A general term that refers to a TNM finding of primary tumor growth beyond the level of in situ cancer; the specific definition of T2c depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48727","http://purl.obolibrary.org/obo/NCIT_C48727","C48727",""
"T2d","A TNM stage finding term for ophthalmic sites melanoma staging, indicating tumor size category 2 with specific extension or caruncular criteria.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C148411","http://purl.obolibrary.org/obo/NCIT_C148411","C148411",""
"T3","A clinical and/or pathologic primary tumor TNM finding usually indicating that the cancer is locally invasive, without infiltration of adjacent structures.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48728","http://purl.obolibrary.org/obo/NCIT_C48728","C48728",""
"T3a","A general term that refers to a TNM finding of a primary tumor usually indicating that the cancer is locally invasive; the specific definition of T3a depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48729","http://purl.obolibrary.org/obo/NCIT_C48729","C48729",""
"T3b","A general term that refers to a TNM finding of a primary tumor usually indicating that the cancer is locally invasive; the specific definition of T3b depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48730","http://purl.obolibrary.org/obo/NCIT_C48730","C48730",""
"T3c","A general term that refers to a TNM finding of a primary tumor usually indicating that the cancer is locally invasive; the specific definition of T3c depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48731","http://purl.obolibrary.org/obo/NCIT_C48731","C48731",""
"T3d","A TNM finding term for melanoma or retinoblastoma staging, indicating tumor size category 3 with ciliary body involvement, specific conjunctival extension, or scleral invasion criteria.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C148412","http://purl.obolibrary.org/obo/NCIT_C148412","C148412",""
"T4","A clinical and/or pathologic primary tumor TNM finding indicating direct invasion of adjacent structures by cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48732","http://purl.obolibrary.org/obo/NCIT_C48732","C48732",""
"T4a","A general term that refers to a TNM finding of a primary tumor with direct invasion of adjacent structures; the specific definition of T4a depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48733","http://purl.obolibrary.org/obo/NCIT_C48733","C48733",""
"T4b","A general term that refers to a TNM finding of a primary tumor with direct invasion of adjacent structures; the specific definition of T4b depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48734","http://purl.obolibrary.org/obo/NCIT_C48734","C48734",""
"T4c","A general term that refers to a TNM finding of a primary tumor with direct invasion of adjacent structures; the specific definition of T4c depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48735","http://purl.obolibrary.org/obo/NCIT_C48735","C48735",""
"T4d","A general term that refers to a TNM finding of a primary tumor with direct invasion of adjacent structures; the specific definition of T4d depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48736","http://purl.obolibrary.org/obo/NCIT_C48736","C48736",""
"T4e","A general term that refers to a TNM finding of a primary tumor with direct invasion of adjacent structures; the specific definition of T4e depends on the type of cancer.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C188298","http://purl.obolibrary.org/obo/NCIT_C188298","C188298",""
"T5","An antiquated primary tumor finding term that refers to colorectal cancer which has spread by direct extension beyond the immediately adjacent organs or tissues (AJCC 1st Ed.).","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C132010","http://purl.obolibrary.org/obo/NCIT_C132010","C132010",""
"Ta","A term that refers to a TNM finding of a primary, non-invasive papillary carcinoma.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C96025","http://purl.obolibrary.org/obo/NCIT_C96025","C96025",""
"Tis","Carcinoma in situ (early cancer that has not spread to neighboring tissue)","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48738","http://purl.obolibrary.org/obo/NCIT_C48738","C48738",""
"Tis (DCIS)","Breast cancer with a finding of ductal carcinoma in situ.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C139414","http://purl.obolibrary.org/obo/NCIT_C139414","C139414",""
"Tis (LCIS)","Breast cancer with a finding of lobular carcinoma in situ (per AJCC 6th and 7th editions; LCIS was removed from TNM staging in the 8th edition).","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48976","http://purl.obolibrary.org/obo/NCIT_C48976","C48976",""
"Tis (Paget's)","Paget disease of the nipple not associated with invasive carcinoma and/or carcinoma in situ in the underlying breast parenchyma.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C139415","http://purl.obolibrary.org/obo/NCIT_C139415","C139415",""
"TX","Primary tumor cannot be evaluated","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C48737","http://purl.obolibrary.org/obo/NCIT_C48737","C48737",""
"Unknown","Not known, observed, recorded, or reported as unknown by the data contributor.","","","FALSE","","Individual Primary Tumor Stage","","CDS v5.0.4/Diagnosis-tumor_stage_clinical_t","","","NCIT:C17998","http://purl.obolibrary.org/obo/NCIT_C17998","C17998",""
