Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
8144/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8145/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8146/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8147/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8147/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8148/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8148/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8149/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8150/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8150/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8150/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8151/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8151/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8152/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8152/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8153/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8153/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8154/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8155/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8155/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8156/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8156/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8158/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8160/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8160/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8161/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8161/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8162/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8163/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8163/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8163/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8170/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8170/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8171/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8172/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8173/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8174/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8175/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8180/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8190/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8190/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8191/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8200/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8200/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8201/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8201/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8202/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8204/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8210/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8210/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8210/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8211/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8211/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8212/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8213/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8213/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8214/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8215/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8220/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8220/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8221/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8221/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8230/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8230/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8231/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8240/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8240/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8240/6,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8241/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8242/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8242/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8243/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8244/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8245/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8245/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8246/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8246/6,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8247/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8248/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8249/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8249/6,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8250/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8250/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8250/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8251/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8251/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8252/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8253/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8254/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8255/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8256/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8257/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8260/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8260/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8261/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8261/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8261/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8262/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8263/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8263/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8263/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8264/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8265/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8270/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8270/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8271/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8272/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8272/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8280/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8280/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8281/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8281/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8290/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8290/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8300/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8300/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8310/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8310/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8310/6,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8311/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8311/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8311/6,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8312/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8313/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8313/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8313/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8314/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8315/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8316/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8317/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8318/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8319/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8320/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8321/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8322/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8322/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8323/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8323/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8324/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8325/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8330/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8330/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8330/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8331/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8332/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8333/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8333/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8334/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8335/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8336/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8337/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8339/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8340/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8341/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8342/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8343/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8343/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8344/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8345/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8346/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8347/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8350/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8360/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8361/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8370/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8370/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8370/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8371/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8372/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8373/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8374/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8375/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8380/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8380/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8380/2,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8380/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8380/6,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8381/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8381/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8381/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8382/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8383/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8384/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8390/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8390/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8391/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8392/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8400/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8400/1,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8400/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8401/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8401/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8402/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8402/3,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
8403/0,,,,FALSE,,Tumor Morphology,,CDS Metadata v1.3.3,,,,,,
