Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Abstyles,Abstyles License,,,FALSE,,Tool License,,EDAM,,,SPDX:Abstyles,https://spdx.org/licenses/Abstyles.html,,
Adobe-2006,Adobe Systems Incorporated Source Code License Agreement,,,FALSE,,Tool License,,EDAM,,,SPDX:Adobe-2006,https://spdx.org/licenses/Adobe-2006.html,,
Adobe-Glyph,Adobe Glyph List License,,,FALSE,,Tool License,,EDAM,,,SPDX:Adobe-Glyph,https://spdx.org/licenses/Adobe-Glyph.html,,
Afmparse,Afmparse License,,,FALSE,,Tool License,,EDAM,,,SPDX:Afmparse,https://spdx.org/licenses/Afmparse.html,,
Aladdin,Aladdin Free Public License,,,FALSE,,Tool License,,EDAM,,,SPDX:Aladdin,https://spdx.org/licenses/Aladdin.html,,
Apache-1.0,Apache License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Apache-1.0,https://spdx.org/licenses/Apache-1.0.html,,
Apache-1.1,Apache License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:Apache-1.1,https://spdx.org/licenses/Apache-1.1.html,,
Apache-2.0,Apache License 2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Apache-2.0,https://spdx.org/licenses/Apache-2.0.html,,
Artistic-1.0,Artistic License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Artistic-1.0,https://spdx.org/licenses/Artistic-1.0.html,,
Artistic-1.0-Perl,Artistic License 1.0 (Perl),,,FALSE,,Tool License,,EDAM,,,SPDX:Artistic-1.0-Perl,https://spdx.org/licenses/Artistic-1.0-Perl.html,,
Artistic-1.0-cl8,Artistic License 1.0 w/clause 8,,,FALSE,,Tool License,,EDAM,,,SPDX:Artistic-1.0-cl8,https://spdx.org/licenses/Artistic-1.0-cl8.html,,
Artistic-2.0,Artistic License 2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Artistic-2.0,https://spdx.org/licenses/Artistic-2.0.html,,
BSD-2-Clause,"BSD 2-Clause ""Simplified"" License",,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-2-Clause,https://spdx.org/licenses/BSD-2-Clause.html,,
BSD-2-Clause-FreeBSD,BSD 2-Clause FreeBSD License,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-2-Clause-FreeBSD,https://spdx.org/licenses/BSD-2-Clause-FreeBSD.html,,
BSD-2-Clause-NetBSD,BSD 2-Clause NetBSD License,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-2-Clause-NetBSD,https://spdx.org/licenses/BSD-2-Clause-NetBSD.html,,
BSD-3-Clause,"BSD 3-Clause ""New"" or ""Revised"" License",,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-3-Clause,https://spdx.org/licenses/BSD-3-Clause.html,,
BSD-3-Clause-Attribution,BSD with attribution,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-3-Clause-Attribution,https://spdx.org/licenses/BSD-3-Clause-Attribution.html,,
BSD-3-Clause-Clear,BSD 3-Clause Clear License,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-3-Clause-Clear,https://spdx.org/licenses/BSD-3-Clause-Clear.html,,
BSD-3-Clause-LBNL,Lawrence Berkeley National Labs BSD variant license,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-3-Clause-LBNL,https://spdx.org/licenses/BSD-3-Clause-LBNL.html,,
BSD-3-Clause-No-Nuclear-License,BSD 3-Clause No Nuclear License,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-3-Clause-No-Nuclear-License,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-License.html,,
BSD-3-Clause-No-Nuclear-License-2014,BSD 3-Clause No Nuclear License 2014,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-3-Clause-No-Nuclear-License-2014,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-License-2014.html,,
BSD-3-Clause-No-Nuclear-Warranty,BSD 3-Clause No Nuclear Warranty,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-3-Clause-No-Nuclear-Warranty,https://spdx.org/licenses/BSD-3-Clause-No-Nuclear-Warranty.html,,
BSD-4-Clause,"BSD 4-Clause ""Original"" or ""Old"" License",,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-4-Clause,https://spdx.org/licenses/BSD-4-Clause.html,,
BSD-4-Clause-UC,BSD-4-Clause (University of California-Specific),,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-4-Clause-UC,https://spdx.org/licenses/BSD-4-Clause-UC.html,,
BSD-Protection,BSD Protection License,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-Protection,https://spdx.org/licenses/BSD-Protection.html,,
BSD-Source-Code,BSD Source Code Attribution,,,FALSE,,Tool License,,EDAM,,,SPDX:BSD-Source-Code,https://spdx.org/licenses/BSD-Source-Code.html,,
BSD-style,"A license similar in structure and permissiveness to the BSD license family, but not itself a registered SPDX license identifier (e.g. a project-specific or lightly modified variant).",,,FALSE,,Tool License,,,,,SPDX:BSD-style,https://spdx.org/licenses/BSD-style.html,,Added by Rancho 08-03-2021
BSL-1.0,Boost Software License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:BSL-1.0,https://spdx.org/licenses/BSL-1.0.html,,
Bahyph,Bahyph License,,,FALSE,,Tool License,,EDAM,,,SPDX:Bahyph,https://spdx.org/licenses/Bahyph.html,,
Barr,Barr License,,,FALSE,,Tool License,,EDAM,,,SPDX:Barr,https://spdx.org/licenses/Barr.html,,
Beerware,Beerware License,,,FALSE,,Tool License,,EDAM,,,SPDX:Beerware,https://spdx.org/licenses/Beerware.html,,
BitTorrent-1.0,BitTorrent Open Source License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:BitTorrent-1.0,https://spdx.org/licenses/BitTorrent-1.0.html,,
BitTorrent-1.1,BitTorrent Open Source License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:BitTorrent-1.1,https://spdx.org/licenses/BitTorrent-1.1.html,,
Borceux,Borceux license,,,FALSE,,Tool License,,EDAM,,,SPDX:Borceux,https://spdx.org/licenses/Borceux.html,,
CATOSL-1.1,Computer Associates Trusted Open Source License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:CATOSL-1.1,https://spdx.org/licenses/CATOSL-1.1.html,,
CC-BY-1.0,Creative Commons Attribution 1.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-1.0,https://spdx.org/licenses/CC-BY-1.0.html,,
CC-BY-2.0,Creative Commons Attribution 2.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-2.0,https://spdx.org/licenses/CC-BY-2.0.html,,
CC-BY-2.5,Creative Commons Attribution 2.5 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-2.5,https://spdx.org/licenses/CC-BY-2.5.html,,
CC-BY-3.0,Creative Commons Attribution 3.0 Unported,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-3.0,https://spdx.org/licenses/CC-BY-3.0.html,,
CC-BY-4.0,Creative Commons Attribution 4.0 International,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-4.0,https://spdx.org/licenses/CC-BY-4.0.html,,
CC-BY-NC-1.0,Creative Commons Attribution Non Commercial 1.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-1.0,https://spdx.org/licenses/CC-BY-NC-1.0.html,,
CC-BY-NC-2.0,Creative Commons Attribution Non Commercial 2.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-2.0,https://spdx.org/licenses/CC-BY-NC-2.0.html,,
CC-BY-NC-2.5,Creative Commons Attribution Non Commercial 2.5 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-2.5,https://spdx.org/licenses/CC-BY-NC-2.5.html,,
CC-BY-NC-3.0,Creative Commons Attribution Non Commercial 3.0 Unported,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-3.0,https://spdx.org/licenses/CC-BY-NC-3.0.html,,
CC-BY-NC-4.0,Creative Commons Attribution Non Commercial 4.0 International,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-4.0,https://spdx.org/licenses/CC-BY-NC-4.0.html,,
CC-BY-NC-ND-1.0,Creative Commons Attribution Non Commercial No Derivatives 1.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-ND-1.0,https://spdx.org/licenses/CC-BY-NC-ND-1.0.html,,
CC-BY-NC-ND-2.0,Creative Commons Attribution Non Commercial No Derivatives 2.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-ND-2.0,https://spdx.org/licenses/CC-BY-NC-ND-2.0.html,,
CC-BY-NC-ND-2.5,Creative Commons Attribution Non Commercial No Derivatives 2.5 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-ND-2.5,https://spdx.org/licenses/CC-BY-NC-ND-2.5.html,,
CC-BY-NC-ND-3.0,Creative Commons Attribution Non Commercial No Derivatives 3.0 Unported,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-ND-3.0,https://spdx.org/licenses/CC-BY-NC-ND-3.0.html,,
CC-BY-NC-ND-4.0,Creative Commons Attribution Non Commercial No Derivatives 4.0 International,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-ND-4.0,https://spdx.org/licenses/CC-BY-NC-ND-4.0.html,,
CC-BY-NC-SA-1.0,Creative Commons Attribution Non Commercial Share Alike 1.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-SA-1.0,https://spdx.org/licenses/CC-BY-NC-SA-1.0.html,,
CC-BY-NC-SA-2.0,Creative Commons Attribution Non Commercial Share Alike 2.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-SA-2.0,https://spdx.org/licenses/CC-BY-NC-SA-2.0.html,,
CC-BY-NC-SA-2.5,Creative Commons Attribution Non Commercial Share Alike 2.5 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-SA-2.5,https://spdx.org/licenses/CC-BY-NC-SA-2.5.html,,
CC-BY-NC-SA-3.0,Creative Commons Attribution Non Commercial Share Alike 3.0 Unported,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-SA-3.0,https://spdx.org/licenses/CC-BY-NC-SA-3.0.html,,
CC-BY-NC-SA-4.0,Creative Commons Attribution Non Commercial Share Alike 4.0 International,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-NC-SA-4.0,https://spdx.org/licenses/CC-BY-NC-SA-4.0.html,,
CC-BY-ND-1.0,Creative Commons Attribution No Derivatives 1.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-ND-1.0,https://spdx.org/licenses/CC-BY-ND-1.0.html,,
CC-BY-ND-2.0,Creative Commons Attribution No Derivatives 2.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-ND-2.0,https://spdx.org/licenses/CC-BY-ND-2.0.html,,
CC-BY-ND-2.5,Creative Commons Attribution No Derivatives 2.5 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-ND-2.5,https://spdx.org/licenses/CC-BY-ND-2.5.html,,
CC-BY-ND-3.0,Creative Commons Attribution No Derivatives 3.0 Unported,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-ND-3.0,https://spdx.org/licenses/CC-BY-ND-3.0.html,,
CC-BY-ND-4.0,Creative Commons Attribution No Derivatives 4.0 International,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-ND-4.0,https://spdx.org/licenses/CC-BY-ND-4.0.html,,
CC-BY-SA-1.0,Creative Commons Attribution Share Alike 1.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-SA-1.0,https://spdx.org/licenses/CC-BY-SA-1.0.html,,
CC-BY-SA-2.0,Creative Commons Attribution Share Alike 2.0 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-SA-2.0,https://spdx.org/licenses/CC-BY-SA-2.0.html,,
CC-BY-SA-2.5,Creative Commons Attribution Share Alike 2.5 Generic,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-SA-2.5,https://spdx.org/licenses/CC-BY-SA-2.5.html,,
CC-BY-SA-3.0,Creative Commons Attribution Share Alike 3.0 Unported,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-SA-3.0,https://spdx.org/licenses/CC-BY-SA-3.0.html,,
CC-BY-SA-4.0,Creative Commons Attribution Share Alike 4.0 International,,,FALSE,,Tool License,,EDAM,,,SPDX:CC-BY-SA-4.0,https://spdx.org/licenses/CC-BY-SA-4.0.html,,
CC0-1.0,Creative Commons Zero v1.0 Universal,,,FALSE,,Tool License,,EDAM,,,SPDX:CC0-1.0,https://spdx.org/licenses/CC0-1.0.html,,
CDDL-1.0,Common Development and Distribution License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:CDDL-1.0,https://spdx.org/licenses/CDDL-1.0.html,,
CDDL-1.1,Common Development and Distribution License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:CDDL-1.1,https://spdx.org/licenses/CDDL-1.1.html,,
CECILL-1.0,CeCILL Free Software License Agreement v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:CECILL-1.0,https://spdx.org/licenses/CECILL-1.0.html,,
CECILL-1.1,CeCILL Free Software License Agreement v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:CECILL-1.1,https://spdx.org/licenses/CECILL-1.1.html,,
CECILL-2.0,CeCILL Free Software License Agreement v2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:CECILL-2.0,https://spdx.org/licenses/CECILL-2.0.html,,
CECILL-2.1,CeCILL Free Software License Agreement v2.1,,,FALSE,,Tool License,,EDAM,,,SPDX:CECILL-2.1,https://spdx.org/licenses/CECILL-2.1.html,,
CECILL-B,CeCILL-B Free Software License Agreement,,,FALSE,,Tool License,,EDAM,,,SPDX:CECILL-B,https://spdx.org/licenses/CECILL-B.html,,
CECILL-C,CeCILL-C Free Software License Agreement,,,FALSE,,Tool License,,EDAM,,,SPDX:CECILL-C,https://spdx.org/licenses/CECILL-C.html,,
CNRI-Jython,CNRI Jython License,,,FALSE,,Tool License,,EDAM,,,SPDX:CNRI-Jython,https://spdx.org/licenses/CNRI-Jython.html,,
CNRI-Python,CNRI Python License,,,FALSE,,Tool License,,EDAM,,,SPDX:CNRI-Python,https://spdx.org/licenses/CNRI-Python.html,,
CNRI-Python-GPL-Compatible,CNRI Python Open Source GPL Compatible License Agreement,,,FALSE,,Tool License,,EDAM,,,SPDX:CNRI-Python-GPL-Compatible,https://spdx.org/licenses/CNRI-Python-GPL-Compatible.html,,
CPAL-1.0,Common Public Attribution License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:CPAL-1.0,https://spdx.org/licenses/CPAL-1.0.html,,
CPL-1.0,Common Public License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:CPL-1.0,https://spdx.org/licenses/CPL-1.0.html,,
CPOL-1.02,Code Project Open License 1.02,,,FALSE,,Tool License,,EDAM,,,SPDX:CPOL-1.02,https://spdx.org/licenses/CPOL-1.02.html,,
CUA-OPL-1.0,CUA Office Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:CUA-OPL-1.0,https://spdx.org/licenses/CUA-OPL-1.0.html,,
Caldera,Caldera License,,,FALSE,,Tool License,,EDAM,,,SPDX:Caldera,https://spdx.org/licenses/Caldera.html,,
ClArtistic,Clarified Artistic License,,,FALSE,,Tool License,,EDAM,,,SPDX:ClArtistic,https://spdx.org/licenses/ClArtistic.html,,
Condor-1.1,Condor Public License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:Condor-1.1,https://spdx.org/licenses/Condor-1.1.html,,
Crossword,Crossword License,,,FALSE,,Tool License,,EDAM,,,SPDX:Crossword,https://spdx.org/licenses/Crossword.html,,
CrystalStacker,CrystalStacker License,,,FALSE,,Tool License,,EDAM,,,SPDX:CrystalStacker,https://spdx.org/licenses/CrystalStacker.html,,
Cube,Cube License,,,FALSE,,Tool License,,EDAM,,,SPDX:Cube,https://spdx.org/licenses/Cube.html,,
D-FSL-1.0,Deutsche Freie Software Lizenz,,,FALSE,,Tool License,,EDAM,,,SPDX:D-FSL-1.0,https://spdx.org/licenses/D-FSL-1.0.html,,
DOC,DOC License,,,FALSE,,Tool License,,EDAM,,,SPDX:DOC,https://spdx.org/licenses/DOC.html,,
DSDP,DSDP License,,,FALSE,,Tool License,,EDAM,,,SPDX:DSDP,https://spdx.org/licenses/DSDP.html,,
Dotseqn,Dotseqn License,,,FALSE,,Tool License,,EDAM,,,SPDX:Dotseqn,https://spdx.org/licenses/Dotseqn.html,,
ECL-1.0,Educational Community License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:ECL-1.0,https://spdx.org/licenses/ECL-1.0.html,,
ECL-2.0,Educational Community License v2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:ECL-2.0,https://spdx.org/licenses/ECL-2.0.html,,
EFL-1.0,Eiffel Forum License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:EFL-1.0,https://spdx.org/licenses/EFL-1.0.html,,
EFL-2.0,Eiffel Forum License v2.0,,,FALSE,,Tool License,,EDAM,,,SPDX:EFL-2.0,https://spdx.org/licenses/EFL-2.0.html,,
EPL-1.0,Eclipse Public License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:EPL-1.0,https://spdx.org/licenses/EPL-1.0.html,,
EUDatagrid,EU DataGrid Software License,,,FALSE,,Tool License,,EDAM,,,SPDX:EUDatagrid,https://spdx.org/licenses/EUDatagrid.html,,
EUPL-1.0,European Union Public License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:EUPL-1.0,https://spdx.org/licenses/EUPL-1.0.html,,
EUPL-1.1,European Union Public License 1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:EUPL-1.1,https://spdx.org/licenses/EUPL-1.1.html,,
Entessa,Entessa Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Entessa,https://spdx.org/licenses/Entessa.html,,
ErlPL-1.1,Erlang Public License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:ErlPL-1.1,https://spdx.org/licenses/ErlPL-1.1.html,,
Eurosym,Eurosym License,,,FALSE,,Tool License,,EDAM,,,SPDX:Eurosym,https://spdx.org/licenses/Eurosym.html,,
FSFAP,FSF All Permissive License,,,FALSE,,Tool License,,EDAM,,,SPDX:FSFAP,https://spdx.org/licenses/FSFAP.html,,
FSFUL,FSF Unlimited License,,,FALSE,,Tool License,,EDAM,,,SPDX:FSFUL,https://spdx.org/licenses/FSFUL.html,,
FSFULLR,FSF Unlimited License (with License Retention),,,FALSE,,Tool License,,EDAM,,,SPDX:FSFULLR,https://spdx.org/licenses/FSFULLR.html,,
FTL,Freetype Project License,,,FALSE,,Tool License,,EDAM,,,SPDX:FTL,https://spdx.org/licenses/FTL.html,,
Fair,Fair License,,,FALSE,,Tool License,,EDAM,,,SPDX:Fair,https://spdx.org/licenses/Fair.html,,
Frameworx-1.0,Frameworx Open License 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Frameworx-1.0,https://spdx.org/licenses/Frameworx-1.0.html,,
FreeImage,FreeImage Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:FreeImage,https://spdx.org/licenses/FreeImage.html,,
Freeware,"Software made available to use at no monetary cost, without necessarily granting the rights to modify, redistribute, or access the source code that an open-source license would.",,,FALSE,,Tool License,,EDAM,,,SPDX:Freeware,https://spdx.org/licenses/Freeware.html,,
GFDL-1.1,GNU Free Documentation License v1.1,,,FALSE,,Tool License,,EDAM,,,SPDX:GFDL-1.1,https://spdx.org/licenses/GFDL-1.1.html,,
GFDL-1.2,GNU Free Documentation License v1.2,,,FALSE,,Tool License,,EDAM,,,SPDX:GFDL-1.2,https://spdx.org/licenses/GFDL-1.2.html,,
GFDL-1.3,GNU Free Documentation License v1.3,,,FALSE,,Tool License,,EDAM,,,SPDX:GFDL-1.3,https://spdx.org/licenses/GFDL-1.3.html,,
GL2PS,GL2PS License,,,FALSE,,Tool License,,EDAM,,,SPDX:GL2PS,https://spdx.org/licenses/GL2PS.html,,
GPL-1.0,GNU General Public License v1.0 only,,,FALSE,,Tool License,,EDAM,,,SPDX:GPL-1.0,https://spdx.org/licenses/GPL-1.0.html,,
GPL-2.0,GNU General Public License v2.0 only,,,FALSE,,Tool License,,EDAM,,,SPDX:GPL-2.0,https://spdx.org/licenses/GPL-2.0.html,,
GPL-3.0,GNU General Public License v3.0 only,,,FALSE,,Tool License,,EDAM,,,SPDX:GPL-3.0,https://spdx.org/licenses/GPL-3.0.html,,
Giftware,Giftware License,,,FALSE,,Tool License,,EDAM,,,SPDX:Giftware,https://spdx.org/licenses/Giftware.html,,
Glide,3dfx Glide License,,,FALSE,,Tool License,,EDAM,,,SPDX:Glide,https://spdx.org/licenses/Glide.html,,
Glulxe,Glulxe License,,,FALSE,,Tool License,,EDAM,,,SPDX:Glulxe,https://spdx.org/licenses/Glulxe.html,,
HPND,Historical Permission Notice and Disclaimer,,,FALSE,,Tool License,,EDAM,,,SPDX:HPND,https://spdx.org/licenses/HPND.html,,
HaskellReport,Haskell Language Report License,,,FALSE,,Tool License,,EDAM,,,SPDX:HaskellReport,https://spdx.org/licenses/HaskellReport.html,,
IBM-pibs,IBM PowerPC Initialization and Boot Software,,,FALSE,,Tool License,,EDAM,,,SPDX:IBM-pibs,https://spdx.org/licenses/IBM-pibs.html,,
ICU,ICU License,,,FALSE,,Tool License,,EDAM,,,SPDX:ICU,https://spdx.org/licenses/ICU.html,,
IJG,Independent JPEG Group License,,,FALSE,,Tool License,,EDAM,,,SPDX:IJG,https://spdx.org/licenses/IJG.html,,
IPA,IPA Font License,,,FALSE,,Tool License,,EDAM,,,SPDX:IPA,https://spdx.org/licenses/IPA.html,,
IPL-1.0,IBM Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:IPL-1.0,https://spdx.org/licenses/IPL-1.0.html,,
ISC,ISC License,,,FALSE,,Tool License,,EDAM,,,SPDX:ISC,https://spdx.org/licenses/ISC.html,,
ImageMagick,ImageMagick License,,,FALSE,,Tool License,,EDAM,,,SPDX:ImageMagick,https://spdx.org/licenses/ImageMagick.html,,
Imlib2,Imlib2 License,,,FALSE,,Tool License,,EDAM,,,SPDX:Imlib2,https://spdx.org/licenses/Imlib2.html,,
Info-ZIP,Info-ZIP License,,,FALSE,,Tool License,,EDAM,,,SPDX:Info-ZIP,https://spdx.org/licenses/Info-ZIP.html,,
Intel,Intel Open Source License,,,FALSE,,Tool License,,EDAM,,,SPDX:Intel,https://spdx.org/licenses/Intel.html,,
Intel-ACPI,Intel ACPI Software License Agreement,,,FALSE,,Tool License,,EDAM,,,SPDX:Intel-ACPI,https://spdx.org/licenses/Intel-ACPI.html,,
Interbase-1.0,Interbase Public License v1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:Interbase-1.0,https://spdx.org/licenses/Interbase-1.0.html,,
JSON,JSON License,,,FALSE,,Tool License,,EDAM,,,SPDX:JSON,https://spdx.org/licenses/JSON.html,,
JasPer-2.0,JasPer License,,,FALSE,,Tool License,,EDAM,,,SPDX:JasPer-2.0,https://spdx.org/licenses/JasPer-2.0.html,,
LAL-1.2,Licence Art Libre 1.2,,,FALSE,,Tool License,,EDAM,,,SPDX:LAL-1.2,https://spdx.org/licenses/LAL-1.2.html,,
LAL-1.3,Licence Art Libre 1.3,,,FALSE,,Tool License,,EDAM,,,SPDX:LAL-1.3,https://spdx.org/licenses/LAL-1.3.html,,
LGPL-2.0,GNU Library General Public License v2 only,,,FALSE,,Tool License,,EDAM,,,SPDX:LGPL-2.0,https://spdx.org/licenses/LGPL-2.0.html,,
LGPL-2.1,GNU Lesser General Public License v2.1 only,,,FALSE,,Tool License,,EDAM,,,SPDX:LGPL-2.1,https://spdx.org/licenses/LGPL-2.1.html,,
LGPL-3.0,GNU Lesser General Public License v3.0 only,,,FALSE,,Tool License,,EDAM,,,SPDX:LGPL-3.0,https://spdx.org/licenses/LGPL-3.0.html,,
LGPLLR,Lesser General Public License For Linguistic Resources,,,FALSE,,Tool License,,EDAM,,,SPDX:LGPLLR,https://spdx.org/licenses/LGPLLR.html,,
LPL-1.0,Lucent Public License Version 1.0,,,FALSE,,Tool License,,EDAM,,,SPDX:LPL-1.0,https://spdx.org/licenses/LPL-1.0.html,,
