Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
org.pacific-northwest-national-laboratory,,,,FALSE,,Institution Id,,ROR,,,ROR:05h992307,https://ror.org/05h992307,,Pacific Northwest National Laboratory
org.purdue-university,,,,FALSE,,Institution Id,,ROR,,,ROR:02dqehb95,https://ror.org/02dqehb95,,Purdue University
org.rockefeller-university,,,,FALSE,,Institution Id,,ROR,,,ROR:0420db125,https://ror.org/0420db125,,Rockefeller University
org.sage-bionetworks,,,,FALSE,,Institution Id,,ROR,,,ROR:049ncjx51,https://ror.org/049ncjx51,,Sage Bionetworks
org.salk-institute-for-biological-studies,,,,FALSE,,Institution Id,,ROR,,,ROR:03xez1567,https://ror.org/03xez1567,,Salk Institute for Biological Studies
org.st-jude-children-s-research-hospital,,,,FALSE,,Institution Id,,ROR,,,ROR:02r3e0967,https://ror.org/02r3e0967,,St. Jude Children's Research Hospital
org.stanford-university,,,,FALSE,,Institution Id,,ROR,,,ROR:00f54p054,https://ror.org/00f54p054,,Stanford University
org.stony-brook-university,,,,FALSE,,Institution Id,,ROR,,,ROR:05qghxh33,https://ror.org/05qghxh33,,Stony Brook University
org.the-university-of-texas-health-science-center-at-san-antonio,,,,FALSE,,Institution Id,,ROR,,,ROR:02f6dcw23,https://ror.org/02f6dcw23,,The University of Texas Health Science Center at San Antonio
org.tufts-university-medford,,,,FALSE,,Institution Id,,ROR,,,ROR:05wvpxv85,https://ror.org/05wvpxv85,,Tufts University Medford
org.university-of-alabama-at-birmingham,,,,FALSE,,Institution Id,,ROR,,,ROR:008s83205,https://ror.org/008s83205,,University of Alabama at Birmingham
org.university-of-arizona,,,,FALSE,,Institution Id,,ROR,,,ROR:03m2x1q45,https://ror.org/03m2x1q45,,University of Arizona
org.university-of-arkansas-at-fayetteville,,,,FALSE,,Institution Id,,ROR,,,ROR:05jbt9m15,https://ror.org/05jbt9m15,,University of Arkansas at Fayetteville
org.university-of-california-berkeley,,,,FALSE,,Institution Id,,ROR,,,ROR:01an7q238,https://ror.org/01an7q238,,University of California; Berkeley
org.university-of-california-irvine,,,,FALSE,,Institution Id,,ROR,,,ROR:04gyf1771,https://ror.org/04gyf1771,,University of California; Irvine
org.university-of-california-los-angeles,,,,FALSE,,Institution Id,,ROR,,,ROR:046rm7j60,https://ror.org/046rm7j60,,University of California; Los Angeles
org.university-of-california-san-diego,,,,FALSE,,Institution Id,,ROR,,,ROR:0168r3w48,https://ror.org/0168r3w48,,University of California; San Diego
org.university-of-california-san-francisco,,,,FALSE,,Institution Id,,ROR,,,ROR:043mz5j54,https://ror.org/043mz5j54,,University of California; San Francisco
org.university-of-chicago,,,,FALSE,,Institution Id,,ROR,,,ROR:024mw5h28,https://ror.org/024mw5h28,,University of Chicago
org.university-of-chicago-medical-center,,,,FALSE,,Institution Id,,ROR,,,ROR:0076kfe04,https://ror.org/0076kfe04,,University of Chicago Medical Center
org.university-of-colorado-denver,,,,FALSE,,Institution Id,,ROR,,,ROR:02hh7en24,https://ror.org/02hh7en24,,University of Colorado Denver
org.university-of-delaware,,,,FALSE,,Institution Id,,ROR,,,ROR:01sbq1a82,https://ror.org/01sbq1a82,,University of Delaware
org.university-of-florida,,,,FALSE,,Institution Id,,ROR,,,ROR:02y3ad647,https://ror.org/02y3ad647,,University of Florida
org.university-of-illinois,,,,FALSE,,Institution Id,,ROR,,,ROR:047426m28,https://ror.org/047426m28,,University of Illinois
org.university-of-illinois-at-chicago,,,,FALSE,,Institution Id,,ROR,,,ROR:02mpq6x41,https://ror.org/02mpq6x41,,University of Illinois at Chicago
org.university-of-massachusetts-medical-school,,,,FALSE,,Institution Id,,ROR,,,ROR:0464eyp60,https://ror.org/0464eyp60,,University of Massachusetts Medical School
org.university-of-miami,,,,FALSE,,Institution Id,,ROR,,,ROR:02dgjyy92,https://ror.org/02dgjyy92,,University of Miami
org.university-of-michigan,,,,FALSE,,Institution Id,,ROR,,,ROR:00jmfr291,https://ror.org/00jmfr291,,University of Michigan
org.university-of-nevada-reno,,,,FALSE,,Institution Id,,ROR,,,ROR:01keh0577,https://ror.org/01keh0577,,University of Nevada Reno
org.university-of-minnesota,,,,FALSE,,Institution Id,,ROR,,,ROR:017zqws13,https://ror.org/017zqws13,,University of Minnesota
org.university-of-new-south-wales,,,,FALSE,,Institution Id,,ROR,,,ROR:03r8z3t63,https://ror.org/03r8z3t63,,University of New South Wales
org.university-of-north-carolina-at-chapel-hill,,,,FALSE,,Institution Id,,ROR,,,ROR:0130frc33,https://ror.org/0130frc33,,University of North Carolina at Chapel Hill
org.university-of-pennsylvania,,,,FALSE,,Institution Id,,ROR,,,ROR:00b30xv10,https://ror.org/00b30xv10,,University of Pennsylvania
org.university-of-pittsburgh,,,,FALSE,,Institution Id,,ROR,,,ROR:01an3r305,https://ror.org/01an3r305,,University of Pittsburgh
org.university-of-southern-california,,,,FALSE,,Institution Id,,ROR,,,ROR:03taz7m60,https://ror.org/03taz7m60,,University of Southern California
org.university-of-texas-md-anderson-cancer-center,,,,FALSE,,Institution Id,,ROR,,,ROR:04twxam07,https://ror.org/04twxam07,,University of Texas MD Anderson Cancer Center
org.university-of-texas-southwestern-medical-center,,,,FALSE,,Institution Id,,ROR,,,ROR:05byvp690,https://ror.org/05byvp690,,University of Texas Southwestern Medical Center
org.university-of-texas-at-austin,,,,FALSE,,Institution Id,,ROR,,,ROR:00hj54h04,https://ror.org/00hj54h04,,University of Texas at Austin
org.university-of-utah,,,,FALSE,,Institution Id,,ROR,,,ROR:03r0ha626,https://ror.org/03r0ha626,,University of Utah
org.university-of-virginia,,,,FALSE,,Institution Id,,ROR,,,ROR:0153tk833,https://ror.org/0153tk833,,University of Virginia
org.university-of-washington,,,,FALSE,,Institution Id,,ROR,,,ROR:00cvxb145,https://ror.org/00cvxb145,,University of Washington
org.university-of-wisconsin-madison,,,,FALSE,,Institution Id,,ROR,,,ROR:01y2jtd41,https://ror.org/01y2jtd41,,University of Wisconsin-Madison
org.vanderbilt-university,,,,FALSE,,Institution Id,,ROR,,,ROR:02vm5rt34,https://ror.org/02vm5rt34,,Vanderbilt University
org.virginia-polytechnic-institute,,,,FALSE,,Institution Id,,ROR,,,ROR:02smfhw86,https://ror.org/02smfhw86,,Virginia Polytechnic Institute
org.washington-university-in-st-louis,,,,FALSE,,Institution Id,,ROR,,,ROR:01yc7t268,https://ror.org/01yc7t268,,Washington University in St. Louis
org.wake-forest,,,,FALSE,,Institution Id,,ROR,,,ROR:0207ad724,https://ror.org/0207ad724,,Wake Forest
org.weill-cornell-medicine,,,,FALSE,,Institution Id,,ROR,,,ROR:02r109517,https://ror.org/02r109517,,Weill Cornell Medicine
org.wistar-institute,,,,FALSE,,Institution Id,,ROR,,,ROR:04wncat98,https://ror.org/04wncat98,,Wistar Institute
org.yale-university,,,,FALSE,,Institution Id,,ROR,,,ROR:03v76x132,https://ror.org/03v76x132,,Yale University
