Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Overlapping lesion of penis,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of pancreas,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of palate,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of other and unspecified parts of mouth,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Upper respiratory tract; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Upper lobe; lung",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Upper limb; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Upper Gum,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Unknown primary site,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Undescended testis,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Trigone of bladder,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Transverse colon,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Trachea,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Tonsillar pillar,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Tonsillar fossa,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Tonsil; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Tongue; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Thyroid gland,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Thymus,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Thorax; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Thoracic esophagus,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Testis; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Temporal lobe,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Tail of pancreas,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Supraglottis,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Superior wall of nasopharynx,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Submandibular gland,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Lymph nodes of head; face and neck",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Bladder; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Central portion of breast,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Female genital tract; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Male genital organs; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Nasopharynx; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Placenta,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Pituitary gland,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Pineal gland,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Pharynx; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Peritoneum; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Bone of limb; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Ventricle; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Specified parts of peritoneum,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Ventral surface of tongue; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of nasopharynx,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of male genital organs,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of major salivary glands,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of lung,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Overlapping lesion of lip; oral cavity and pharynx",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of lip,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of larynx,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of ill-defined sites,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of hypopharynx,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of floor of mouth,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of female genital organs,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of esophagus,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of endocrine glands and related structures,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Overlapping lesion of digestive system,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Soft palate; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Small intestine; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Skin; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Skin of upper limb and shoulder,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Skin of trunk,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Skin of scalp and neck,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Skin of other and unspecified parts of face,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Skin of lower limb and hip,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Skin of lip; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Sigmoid colon,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Scrotum; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Round ligament,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Retroperitoneum,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Retromolar area,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Sublingual gland,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Subglottis,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Stomach; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Splenic flexure of colon,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Spleen,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Spinal meninges,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Spinal cord,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Sphenoid sinus,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Spermatic cord,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Short bones of lower limb and associated joints,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Not Reported,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Unknown,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
Waldeyer ring,,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
"Vulva; NOS",,,,FALSE,,Anatomic Site Image,,CDS v5.0.4/Image,,,,,,
