Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
HTML,"HTML (HyperText Markup Language) is a markup format used to structure and present content, including text, images, and hyperlinks, for display in web browsers.",,,FALSE,,fileFormat,,,,,EDAM:format_2331,http://edamontology.org/format_2331,,
IDAT,"A proprietary, encrypted, compressed electronic file format from Illumina Inc. for storing genome-wide profiling data. The data contains a summary of the intensity data generated from each probe used during a sequencing or array run.",,,FALSE,,fileFormat,,,,,NCIT:C184762,http://purl.obolibrary.org/obo/NCIT_C184762,C184762,
JPG,JPEG (Joint Photographic Experts Group) is a lossy compressed raster image file format commonly used for photographic and other continuous-tone images.,,,FALSE,,fileFormat,,,,,EDAM:format_3579,http://edamontology.org/format_3579,,
JSON,A common open standard file format and data interchange format that uses human-readable text consisting of attribute-value pairs and arrays to store and transmit data.,,,FALSE,,fileFormat,,,,,NCIT:C184769,http://purl.obolibrary.org/obo/NCIT_C184769,C184769,
LIF,"LIF (Leica Image File) is a proprietary container file format produced by Leica microscopy acquisition software that stores multi-dimensional, multi-channel microscope images along with associated metadata.",,,FALSE,,fileFormat,,,,,,,,
MAP,"MAP files are plain-text files that associate genomic marker positions with identifiers, most commonly the PLINK .map format used in genetics to record chromosome and position information for markers paired with a corresponding genotype file.",,,FALSE,,fileFormat,,,,,EDAM:format_3285,http://edamontology.org/format_3285,,
MAT,"A proprietary, binary data container format used by MATLAB software to store workspace variables.",,,FALSE,,fileFormat,,,,,NCIT:C190178,http://purl.obolibrary.org/obo/NCIT_C190178,C190178,
MATLAB script,"The file format for MATLAB scripts or functions, stored as plain text with a .m extension and executed within the MATLAB software environment.",,,FALSE,,fileFormat,,,,,EDAM:format_4007,http://edamontology.org/format_4007,,
MSF,A proprietary mass-spectrometry format used by Thermo Scientific's ProteomeDiscoverer software; it corresponds to an SQLite database that stores peptide and protein identification results.,,,FALSE,,fileFormat,,,,,EDAM:format_3702,http://edamontology.org/format_3702,,
MTX,A format for the storage of numerical or pattern matrices in a dense (array format) or sparse (coordinate format) representation.,,,FALSE,,fileFormat,,,,,NCIT:C201789,http://purl.obolibrary.org/obo/NCIT_C201789,C201789,
PDF,"An open file format created and controlled by Adobe Systems for representing two-dimensional documents in a device-independent and resolution-independent fixed-layout format that encapsulates text, fonts, images, and vector graphics.",,,FALSE,,fileFormat,,,,,NCIT:C63805,http://purl.obolibrary.org/obo/NCIT_C63805,C63805,
PNG,An extensible file format for lossless data compression of images.,,,FALSE,,fileFormat,,,,,NCIT:C85437,http://purl.obolibrary.org/obo/NCIT_C85437,C85437,
PZFX,"An XML-based file format used by GraphPad Prism software to store analysis projects, including data tables, graphs, and statistical results.",,,FALSE,,fileFormat,,,,,NCIT:C224011,http://purl.obolibrary.org/obo/NCIT_C224011,C224011,
Python Script,A plain text file that stores python code.,,,FALSE,,fileFormat,,,,,NCIT:C190184,http://purl.obolibrary.org/obo/NCIT_C190184,C190184,
R File Format,"R is a tool for data manipulation and analysis, both a programming language and a working environment; the format is used for writing and executing scripts, typically for statistical computation and graphics, and for storing complete R workspaces or selected R objects.",,,FALSE,,fileFormat,,,,,NCIT:C190186,http://purl.obolibrary.org/obo/NCIT_C190186,C190186,
RAW,A proprietary file format developed by Thermo Scientific to capture mass spectrometry data produced by Thermo mass spectrometers.,,,FALSE,,fileFormat,,,,,NCIT:C190190,http://purl.obolibrary.org/obo/NCIT_C190190,C190190,
RDS,A native binary file format used to save and load single R objects to and from a file.,,,FALSE,,fileFormat,,,,,NCIT:C209895,http://purl.obolibrary.org/obo/NCIT_C209895,C209895,
ROUT,"A .Rout file is the plain-text output log generated when an R script is executed in batch mode (via R CMD BATCH), capturing console output, computed results, and any warnings or errors.",,,FALSE,,fileFormat,,,,,,,,
RPROJ,"An .Rproj file is a plain-text configuration file created by RStudio that records project-specific settings, such as the working directory and build options, for an R project.",,,FALSE,,fileFormat,,,,,,,,
RTF,A file format that contains various formatting elements and enables exchanges of text files across different word processing platforms and applications.,,,FALSE,,fileFormat,,,,,NCIT:C209896,http://purl.obolibrary.org/obo/NCIT_C209896,C209896,
SGI,"SGI (Silicon Graphics Image) is a raster image file format originally developed by Silicon Graphics, Inc. for storing bitmap graphics, supporting both uncompressed and run-length-encoded pixel data.",,,FALSE,,fileFormat,,,,,,,,
SRA,"SRA archive format is the archive format used for input to, and export from, the NCBI Sequence Read Archive, storing raw next-generation sequencing reads and associated metadata.",,,FALSE,,fileFormat,,,,,EDAM:format_3698,http://edamontology.org/format_3698,,
STAT,"STAT denotes a plain-text file containing summary statistics or quality-control metrics generated by an analysis tool, such as alignment or variant-calling statistics; its exact content and structure vary by the producing software.",,,FALSE,,fileFormat,,,,,,,,
TAR Format,A file format generated by the Unix command-line utility tar (tape archive). It is used for collecting many files into one archive file.,,,FALSE,,fileFormat,,,,,NCIT:C190189,http://purl.obolibrary.org/obo/NCIT_C190189,C190189,
TDF,"TDF (Tiled Data File) is a binary, indexed file format used by the Integrative Genomics Viewer (IGV) to store precomputed, multi-resolution genomic data, such as coverage or feature density, for fast visualization across zoom levels.",,,FALSE,,fileFormat,,,,,,,,
TIFF,"A versatile bitmap image format that supports numerous data compression schemes, widely used for high-quality raster images, including microscopy and pathology images.",,,FALSE,,fileFormat,,,,,EDAM:format_3591,http://edamontology.org/format_3591,,
TSV,A file format where each line in the file contains a single piece of data and where each field or value in a line of data is separated from the next by a tab character.,,,FALSE,,fileFormat,,,,,NCIT:C164049,http://purl.obolibrary.org/obo/NCIT_C164049,C164049,
TXT,A data format consisting of readable textual material maintained as a sequential file.,,,FALSE,,fileFormat,,,,,NCIT:C85873,http://purl.obolibrary.org/obo/NCIT_C85873,C85873,
VCF,"A text-based electronic file used for storing gene sequence variation data. The first text section is composed of a header containing the metadata and keywords used in the file, followed by the body of the file which is tab-separated into eight mandatory data columns for each sample, plus optional columns for other sample-related data.",,,FALSE,,fileFormat,,,,,NCIT:C172216,http://purl.obolibrary.org/obo/NCIT_C172216,C172216,
WIG,"Wiggle format (WIG) of a sequence annotation track that consists of a value for each sequence position, typically displayed in a genome browser.",,,FALSE,,fileFormat,,,,,EDAM:format_3005,http://edamontology.org/format_3005,,
XML,"XML (Extensible Markup Language) is a flexible, tag-based text format for representing structured, hierarchical data in a manner that is both human-readable and machine-parsable.",,,FALSE,,fileFormat,,,,,EDAM:format_2332,http://edamontology.org/format_2332,,
ZIP,An archive file format that supports lossless data compression. It is used to compress one or more files together into a single location.,,,FALSE,,fileFormat,,,,,NCIT:C190192,http://purl.obolibrary.org/obo/NCIT_C190192,C190192,
bed12,"A BED file variant in which each feature is described using all twelve standard BED columns, with no non-standard columns allowed.",,,FALSE,,fileFormat,,,,,EDAM:format_3586,http://edamontology.org/format_3586,,
bedgraph,A format that allows display of continuous-valued data in track format. This display type is useful for probability scores and transcriptome data.,,,FALSE,,fileFormat,,,,,NCIT:C190165,http://purl.obolibrary.org/obo/NCIT_C190165,C190165,
cel,"A type of file that stores the results of intensity calculations of pixel values for DNA microarray image analysis, including intensity values, standard deviation, pixel counts, and outlier/exclusion flags for each feature on the probe array.",,,FALSE,,fileFormat,,,,,NCIT:C191737,http://purl.obolibrary.org/obo/NCIT_C191737,C191737,
cloupe,The .cloupe file format is a proprietary binary format produced by 10x Genomics Cell Ranger pipelines for visualizing and exploring single-cell sequencing data in the Loupe Browser desktop application.,,,FALSE,,fileFormat,,,,,,,,
docx,A file type that uses Open XML Document format to store data for Microsoft Word and other compatible programs.,,,FALSE,,fileFormat,,,,,NCIT:C190171,http://purl.obolibrary.org/obo/NCIT_C190171,C190171,
mzIdentML,"The exchange format for peptides and proteins identified from mass spectra, standardised by HUPO PSI-PI; it can be used for outputs of proteomics search engines.",,,FALSE,,fileFormat,,,,,EDAM:format_3247,http://edamontology.org/format_3247,,
mzXML,A common file format for proteomics mass spectrometric data developed at the Seattle Proteome Center/Institute for Systems Biology.,,,FALSE,,fileFormat,,,,,EDAM:format_3654,http://edamontology.org/format_3654,,
pptx,"A visual design format that includes layout, fonts, colors, and aspect ratios for slide-based presentations. PPTX is an XML-based format that is the default for modern Microsoft PowerPoint files.",,,FALSE,,fileFormat,,,,,NCIT:C224009,http://purl.obolibrary.org/obo/NCIT_C224009,C224009,
rcc,"Reporter Code Count (RCC) is a data file output by the NanoString nCounter Digital Analyzer, containing gene/sample information, probe information, and probe counts.",,,FALSE,,fileFormat,,,,,EDAM:format_3580,http://edamontology.org/format_3580,,
xls,A proprietary binary file format used to store spreadsheet data in Microsoft Excel.,,,FALSE,,fileFormat,,,,,NCIT:C190191,http://purl.obolibrary.org/obo/NCIT_C190191,C190191,
xlsx,A proprietary file format developed by Microsoft that allows the user to save a spreadsheet created in Excel in an open XML format; the file can be read and opened by other spreadsheet-compatible applications.,,,FALSE,,fileFormat,,,,,NCIT:C164050,http://purl.obolibrary.org/obo/NCIT_C164050,C164050,
MGF,"Mascot Generic Format (MGF) is a text-based file format that encodes multiple tandem mass spectrometry (MS/MS) spectra, with m/z and intensity pairs, in a single file.",,,FALSE,,fileFormat,,,,,EDAM:format_3651,http://edamontology.org/format_3651,,
BIGWIG,"A format for large sequence annotation tracks that consist of a value for each sequence position, similar to the textual wiggle (WIG) format, but indexed and compressed for efficient random access.",,,FALSE,,fileFormat,,,,,NCIT:C190167,http://purl.obolibrary.org/obo/NCIT_C190167,C190167,
H5AD,"H5AD is an HDF5-based file format used by the AnnData Python library (and Scanpy/Seurat-compatible tools) to store annotated data matrices, such as single-cell gene-expression counts, together with associated observation and variable (cell/gene) metadata.",,,FALSE,,fileFormat,,,,,EDAM:format_3590,http://edamontology.org/format_3590,,
H5,"An HDF5 file appears to the user as a directed graph whose nodes are higher-level HDF5 objects, such as groups, datasets, and named datatypes, used to store and organize large amounts of numerical and hierarchical data.",,,FALSE,,fileFormat,,,,,EDAM:format_3590,http://edamontology.org/format_3590,,
SF,"SF commonly denotes the tab-delimited transcript-quantification output file (e.g., quant.sf) produced by RNA-seq pseudoalignment/quantification tools such as Salmon, reporting per-transcript abundance estimates (TPM and read counts).",,,FALSE,,fileFormat,,,,,,,,
PKL,Format used by the Python pickle module for serializing and de-serializing a Python object structure to and from a byte stream.,,,FALSE,,fileFormat,,,,,EDAM:format_4002,http://edamontology.org/format_4002,,
BPM,"BPM (BeadPool Manifest) is a proprietary Illumina binary file format that contains the design and manifest information, such as probe sequences, bead addresses, and annotations, for a genotyping or methylation microarray.",,,FALSE,,fileFormat,,,,,,,,
Unspecified,Indicates that the file format of the associated dataset or file has not been specified by the data submitter.,,,FALSE,,fileFormat,,,,,NCIT:C38046,http://purl.obolibrary.org/obo/NCIT_C38046,C38046,
Pending Annotation,Indicates that curatorial annotation of the file's format has not yet been completed and is pending further review.,,,FALSE,,fileFormat,,,,,NCIT:C53470,http://purl.obolibrary.org/obo/NCIT_C53470,C53470,
maf,A tab-delimited text file containing mutation information aggregated across a set of variant call files (VCF).,,,FALSE,,fileFormat,,,,,NCIT:C172215,http://purl.obolibrary.org/obo/NCIT_C172215,C172215,
CLS,CLS is a plain-text categorical class (phenotype) label file format used by tools such as GSEA to specify sample group or class assignments corresponding to columns in an expression dataset.,,,FALSE,,fileFormat,,,,,,,,
SCN,"SCN is a proprietary, TIFF-based whole-slide image file format produced by Leica Biosystems digital pathology scanners, encoding multi-resolution, multi-channel brightfield or fluorescence slide images.",,,FALSE,,fileFormat,,,,,,,,
SVS,"SVS is a proprietary, pyramidal TIFF-based whole-slide image file format produced by Aperio (Leica Biosystems) digital slide scanners, used to store high-resolution histopathology images.",,,FALSE,,fileFormat,,,,,NCIT:C162692,http://purl.obolibrary.org/obo/NCIT_C162692,C162692,
