Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
Index Finger,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Ischium,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Islet Cells,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Jaw,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Jejunum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Joint,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Kidney,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Knee,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lacrimal Gland,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Large Bowel,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Laryngopharynx,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Larynx,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Leg,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Leptomeninges,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Ligament,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lip,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Liver,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lumbar Spine,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lung,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Axilla,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Cervical,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Distant,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Epitrochlear,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Femoral,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Hilar,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Iliac-Common,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Iliac-External,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Inguinal,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Internal Mammary,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Mammary,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Mesenteric,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Occipital,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Paraaortic,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Parotid,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Pelvic,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Popliteal,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Regional,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Retroperitoneal,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Scalene,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Splenic,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Subclavicular,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Submandibular,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Node(s) Supraclavicular,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Lymph Nodes(s) Mediastinal,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Mandible,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Maxilla,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Mediastinal Soft Tissue,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Mediastinum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Mesentery,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Mesothelium,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Middle Finger,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Mitochondria,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Muscle,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Nails,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Nasal Cavity,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Nasal Soft Tissue,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Nasopharynx,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Neck,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Nerve,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Nerve(s) Cranial,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Not Allowed To Collect,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Occipital Cortex,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Ocular Orbits,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Omentum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Oral Cavity,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Oral Cavity - Mucosa Only,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Oropharynx,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Other,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Ovary,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Palate,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pancreas,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Paranasal Sinuses,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Paraspinal Ganglion,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Parathyroid,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Parotid Gland,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Patella,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pelvis,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Penis,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pericardium,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Periorbital Soft Tissue,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Peritoneal Cavity,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Peritoneum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pharynx,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pineal,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pineal Gland,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pituitary Gland,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Placenta,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pleura,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Popliteal Fossa,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Prostate,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Pylorus,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Rectosigmoid Junction,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Rectum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Retina,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Retro-Orbital Region,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Retroperitoneum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Rib,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Ring Finger,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Round Ligament,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Sacrum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Salivary Gland,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Scalp,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Scapula,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Sciatic Nerve,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Scrotum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Seminal Vesicle,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Shoulder,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Sigmoid Colon,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Sinus,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
"Sinus(es); Maxillary",,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Skeletal Muscle,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Skin,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Skull,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Small Bowel,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Small Bowel - Mucosa Only,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Small Finger,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Soft Tissue,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Spinal Column,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Spinal Cord,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Spleen,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Splenic Flexure,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Sternum,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Stomach,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Stomach - Mucosa Only,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Subcutaneous Tissue,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Subglottis,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Sublingual Gland,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Submandibular Gland,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Supraglottis,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Synovium,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Temporal Cortex,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Tendon,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Testis,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Thigh,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Thoracic Spine,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Thorax,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Throat,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Thumb,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Thymus,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Thyroid,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Tibia,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Tongue,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Tonsil,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Tonsil (Pharyngeal),,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Trachea / Major Bronchi,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Transverse Colon,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Trunk,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Umbilical Cord,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Ureter,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Urethra,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Urinary Tract,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Uterus,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Uvula,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Vagina,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Vas Deferens,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Vein,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Venous,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Vertebra,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Vulva,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
White Blood Cells,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Wrist,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Unknown,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
Not Reported,,,,FALSE,,Anatomic Site,,CDS Imaging V1.0,,,,,,
