Attribute,Description,Valid Values,DependsOn,Required,Properties,Parent,DependsOn Component,Source,Validation Rules,Nonpreferred Terms,Ontology Identifier,Ontology Url,NCIt Code,Notes
CA232382,,,,FALSE,,Grant Number,,,,,,,,
CA232517,,,,FALSE,,Grant Number,,,,,,,,
CA234787,,,,FALSE,,Grant Number,,,,,,,,
CA235747,,,,FALSE,,Grant Number,,,,,,,,
CA238475,,,,FALSE,,Grant Number,,,,,,,,
CA238720,,,,FALSE,,Grant Number,,,,,,,,
CA238728,,,,FALSE,,Grant Number,,,,,,,,
CA240301,,,,FALSE,,Grant Number,,,,,,,,
CA241137,,,,FALSE,,Grant Number,,,,,,,,
CA241927,,,,FALSE,,Grant Number,,,,,,,,
CA243004,,,,FALSE,,Grant Number,,,,,,,,
CA243007,,,,FALSE,,Grant Number,,,,,,,,
CA243072,,,,FALSE,,Grant Number,,,,,,,,
CA243073,,,,FALSE,,Grant Number,,,,,,,,
CA243075,,,,FALSE,,Grant Number,,,,,,,,
CA244100,,,,FALSE,,Grant Number,,,,,,,,
CA244101,,,,FALSE,,Grant Number,,,,,,,,
CA244107,,,,FALSE,,Grant Number,,,,,,,,
CA244109,,,,FALSE,,Grant Number,,,,,,,,
CA245313,,,,FALSE,,Grant Number,,,,,,,,
CA248890,,,,FALSE,,Grant Number,,,,,,,,
CA249799,,,,FALSE,,Grant Number,,,,,,,,
CA250040,,,,FALSE,,Grant Number,,,,,,,,
CA250044,,,,FALSE,,Grant Number,,,,,,,,
CA250046,,,,FALSE,,Grant Number,,,,,,,,
CA250481,,,,FALSE,,Grant Number,,,,,,,,
CA251443,,,,FALSE,,Grant Number,,,,,,,,
CA253248,,,,FALSE,,Grant Number,,,,,,,,
CA253472,,,,FALSE,,Grant Number,,,,,,,,
CA253540,,,,FALSE,,Grant Number,,,,,,,,
CA253547,,,,FALSE,,Grant Number,,,,,,,,
CA253553,,,,FALSE,,Grant Number,,,,,,,,
CA254200,,,,FALSE,,Grant Number,,,,,,,,
CA254886,,,,FALSE,,Grant Number,,,,,,,,
CA256054,,,,FALSE,,Grant Number,,,,,,,,
CA256481,,,,FALSE,,Grant Number,,,,,,,,
CA260432,,,,FALSE,,Grant Number,,,,,,,,
CA261694,,,,FALSE,,Grant Number,,,,,,,,
CA261701,,,,FALSE,,Grant Number,,,,,,,,
CA261717,,,,FALSE,,Grant Number,,,,,,,,
CA261719,,,,FALSE,,Grant Number,,,,,,,,
CA261822,,,,FALSE,,Grant Number,,,,,,,,
CA261841,,,,FALSE,,Grant Number,,,,,,,,
CA261842,,,,FALSE,,Grant Number,,,,,,,,
CA263001,,,,FALSE,,Grant Number,,,,,,,,
CA264583,,,,FALSE,,Grant Number,,,,,,,,
CA264610,,,,FALSE,,Grant Number,,,,,,,,
CA264611,,,,FALSE,,Grant Number,,,,,,,,
CA264620,,,,FALSE,,Grant Number,,,,,,,,
CA267170,,,,FALSE,,Grant Number,,,,,,,,
CA268069,,,,FALSE,,Grant Number,,,,,,,,
CA268072,,,,FALSE,,Grant Number,,,,,,,,
CA268083,,,,FALSE,,Grant Number,,,,,,,,
CA268084,,,,FALSE,,Grant Number,,,,,,,,
CA271273,,,,FALSE,,Grant Number,,,,,,,,
CA274492,,,,FALSE,,Grant Number,,,,,,,,
CA274494,,,,FALSE,,Grant Number,,,,,,,,
CA274499,,,,FALSE,,Grant Number,,,,,,,,
CA274502,,,,FALSE,,Grant Number,,,,,,,,
CA274509,,,,FALSE,,Grant Number,,,,,,,,
CA275808,,,,FALSE,,Grant Number,,,,,,,,
